System Name,Postsecondary Education Complaint System,,,,,,,,,,,,
Report Title,Complaint Cases Summary,,,,,,,,,,,,
Report Date,03/30/2016,,,,,,,,,,,,
,,,,,,,,,,,,,
Date Range (min),01/01/2014,,,,,,,,,,,,
Date Range (max),03/30/2016,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Case ID,Level,Status,Case Owner,School,OPEID,Facility Code,School City,School State,Submitted,Closed,Closed Reason,Issues,Education Benefits
VA4250,Level 3,Closed,"Holbrook, Robert",NATIONAL PERSONAL TRAINING INSTITUTE OF SOUTHERN CALIFORNIA,,25164405,SANTA MONICA,CA,3/3/15,3/25/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4251,Level 3,Closed,"Holbrook, Robert",FLORIDA STATE COLLEGE AT JACKSONVILLE,00148400,11969110,Jacksonville,FL,3/3/15,4/27/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4252,Level 3,Closed,"Banks, Ursula",DEVRY UNIVERSITY-FEDERAL WAY,01072723,21410947,FEDERAL WAY,WA,3/3/15,9/9/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4253,Level 3,Closed,"Banks, Ursula",SOUTHERN ILLINOIS UNIVERSITY MORENO VALLEY,00175815,11802005,MORENO VALLEY,CA,3/3/15,2/23/16,Resolved, Refund Issues, Post-9/11 GI Bill (Ch. 33)
VA4254,Level 3,Closed,"Banks, Ursula",DISCOVERY DIVING COMPANY,,25015333,BEAUFORT,NC,3/3/15,2/23/16,No Response," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4255,Level 3,Closed,"Banks, Ursula",INTERNATIONAL TRUCKING SCHOOL INC,,28003522,CANTON,MI,3/3/15,1/25/16,Resolved," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4256,Level 3,Closed,"Griffin, Bridget",UNITED EDUCATION INSTITUTE-CHULA VISTA,02559300,24003405,CHULA VISTA,CA,3/3/15,5/5/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4257,Level 3,Closed,"Griffin, Bridget",MILLER-MOTTE COLLEGE-WILMINGTON,02614201,24900433,WILMINGTON,NC,3/4/15,5/8/15,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4258,Level 3,Closed,"Griffin, Bridget",ASHFORD UNIVERSITY-ON LINE,00188100,21000415,CLINTON,IA,3/4/15,5/20/15,Resolved, Transfer of Credits, Post-9/11 GI Bill (Ch. 33)
VA4259,Level 3,Closed,"Griffin, Bridget",PIMA COMMUNITY COLLEGE,00726600,14904403,TUCSON,AZ,3/4/15,6/8/15,No Response, Financial Issues (e.g. Tuition/Fee charges), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA4260,Level 3,Closed,"Holbrook, Robert",TTY CAREER COLLEGE,,25021503,PHOENIX,AZ,3/4/15,4/20/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4261,Level 3,Closed,"Holbrook, Robert",ATHABASCA UNIVERSITY,,11102875,"ATHABASCA, AB, T9S 3AS",,3/4/15,3/18/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA4262,Level 3,Closed,"Banks, Ursula",COLLEGE OF ST ROSE,00270500,31916132,ALBANY,NY,3/4/15,8/4/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA4263,Level 3,Closed,"Whitener, Charron",PIMA COMMUNITY COLLEGE,00726600,14904403,TUCSON,AZ,3/5/15,9/25/15,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4264,Level 3,Closed,"Banks, Ursula",PIMA COMMUNITY COLLEGE,00726600,14904403,TUCSON,AZ,3/5/15,2/24/16,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4265,Level 3,Closed,"Banks, Ursula",Henley Putnam University,,,santa clara,CA,3/5/15,10/14/15,Invalid," Recruiting/Marketing Practices, Quality of Education, Other"," Post-9/11 GI Bill (Ch. 33), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)"
VA4266,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF PHOENIX,02098800,21904103,Tempe,AZ,3/5/15,3/24/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4267,Level 3,Closed,"Griffin, Bridget",BRANDMAN UNIVERSITY-IRVINE,04161800,31811405,IRVINE,CA,3/5/15,3/6/15,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4268,Level 3,Closed,"Griffin, Bridget",NORTHEASTERN UNIVERSITY-BOSTON,00219900,31906121,Boston,MA,3/6/15,3/24/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4269,Level 3,Closed,"Griffin, Bridget",FULL SAIL UNIVERSITY,02362100,21970110,WINTER PARK,FL,3/6/15,3/10/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4270,Level 3,Closed,"Holbrook, Robert",ASHWORTH COLLEGE,,25917411,Norcross,GA,3/6/15,5/5/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4272,Level 3,Closed,"Banks, Ursula",DIABLO VALLEY COLLEGE,00119100,14944105,PLEASANT HILL,CA,3/7/15,3/10/15,Information Only, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)"
VA4273,Level 3,Closed,"Banks, Ursula",ASHFORD UNIVERSITY-ON LINE,00188100,21000415,CLINTON,IA,3/7/15,3/10/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4274,Level 3,Closed,"Banks, Ursula",TEXAS STATE TECHNICAL COLLEGE WACO,00363400,14968443,WACO,TX,3/8/15,5/22/15,Resolved," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4276,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF COSMETOLOGY ARTS AND SCIENCES NACO,02326000,25112143,SAN ANTONIO,TX,3/9/15,5/21/15,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA4277,Level 3,Closed,"Griffin, Bridget",EXCELSIOR COLLEGE,00283400,31905132,ALBANY,NY,3/9/15,4/3/15,Resolved," Transfer of Credits, Accreditation", Federal Tuition Assistance (TA)
VA4278,Level 3,Closed,"Griffin, Bridget",WESTWOOD COLLEGE DENVER NORTH,00754800,21820106,DENVER,CO,3/9/15,6/24/15,No Response," Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4280,Level 3,Closed,"Holbrook, Robert",THE HAIR DESIGN SCHOOL-GREENSBORO,00757304,25015533,GREENSBORO,NC,3/10/15,3/25/15,Resolved," Quality of Education, Post-graduation Job Opportunities, Other", Post-9/11 GI Bill (Ch. 33)
VA4281,Level 3,Closed,"Holbrook, Robert",CSX CORPORATION DIVISION HEADQUARTERS-ALBANY,,20N26932,SELKIRK,NY,3/10/15,12/17/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4283,Level 3,Closed,"Banks, Ursula",HUMAN RESOURCE CERTIFICATION INSTITUTE,,46004846,ALEXANDRIA,VA,3/10/15,3/17/15,Invalid, Other, Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA4284,Level 3,Closed,"Holbrook, Robert",ARGOSY UNIVERSITY-TWIN CITIES,02179901,21013823,Eagan,MN,3/10/15,5/26/15,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4285,Level 3,Closed,"Banks, Ursula",CORAL SPRINGS FIRE ACADEMY AND FIRE DEPARTMENT TRAINING,,15480310,CORAL SPRINGS,FL,3/10/15,10/18/15,Resolved," Quality of Education, Accreditation, Release of Transcripts", Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA4286,Level 3,Closed,"Griffin, Bridget",HENLEY PUTNAM UNIVERSITY,,21111905,SANTA CLARA,CA,3/11/15,3/11/15,Invalid," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4288,Level 3,Closed,"Griffin, Bridget",DEFENSE CONTRACT MANAGEMENT AGENCY-SIKORSKI AIRCRAFT STRATFORD,,10836607,STRATFORD,CT,3/11/15,5/8/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4289,Level 3,Closed,"Griffin, Bridget",NORFOLK STATE UNIVERSITY,00376500,11904146,NORFOLK,VA,3/11/15,4/13/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4290,Level 3,Closed,"Holbrook, Robert",MARTINSBURG COLLEGE,04242900,21002348,MARTINSBURG,WV,3/11/15,6/12/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Accreditation, Post-graduation Job Opportunities", Post-9/11 GI Bill (Ch. 33)
VA4291,Level 3,Closed,"Holbrook, Robert",INDIANA WESLEYAN UNIVERSITY-WEST CHESTER EDU CENTER,00182200,31852635,WEST CHESTER,OH,3/11/15,3/17/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA4292,Level 3,Closed,"Banks, Ursula",STRAYER UNIVERSITY-FLORENCE,,21519917,Florence,KY,3/11/15,3/17/15,Resolved," Student Loans, Transfer of Credits, Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4293,Level 3,Closed,"Holbrook, Robert",ARGOSY UNIVERSITY-TWIN CITIES,02179901,21013823,Eagan,MN,3/12/15,5/26/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA4294,Level 3,Closed,"Banks, Ursula",THE COLLEGE OF SAINT SCHOLASTICA,00234300,31904423,DULUTH,MN,3/13/15,10/18/15,Resolved," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4295,Level 3,Closed,"Banks, Ursula",STEVENS DRIVING ACAD OF TX L.P.,,25125543,DALLAS,TX,3/13/15,1/21/16,No Response," Recruiting/Marketing Practices, Quality of Education, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4296,Level 3,Closed,"Griffin, Bridget",FLORIDA INSTITUTE OF TECHNOLOGY VIRTUAL CAMPUS-MELBOURNE,00146900,31802110,MELBOURNE,FL,3/13/15,3/20/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4297,Level 3,Closed,"Griffin, Bridget",DEVRY UNIVERSITY (DECATUR CAMPUS),01072714,21807411,Decatur,GA,3/14/15,4/13/15,Resolved," Quality of Education, Transfer of Credits, Grade Policy, Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA4299,Level 3,Closed,"Griffin, Bridget",ASHWORTH COLLEGE,,25917411,Norcross,GA,3/15/15,4/13/15,Information Only, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4300,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF MARYLAND-UNIVERSITY COLLEGE,01164400,11801720,Adelphi,MD,3/16/15,5/27/15,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA4301,Level 2,Closed,"McNeil, Sabrina",NATIONAL UNIVERSITY-SAN DIEGO,01146000,31939105,San Diego,CA,3/16/15,4/14/15,Invalid, Financial Issues (e.g. Tuition/Fee charges), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA4302,Level 3,Closed,"Banks, Ursula",KAPLAN UNIVERSITY-FT LAUDERDALE,00458600,21060410,Ft Lauderdale,FL,3/16/15,1/25/16,Resolved," Recruiting/Marketing Practices, Quality of Education, Post-graduation Job Opportunities, Grade Policy, Change in degree plan/requirements"," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)"
VA4303,Level 3,Closed,"Griffin, Bridget",FLORIDA ATLANTIC UNIVERSITY,00148100,11950110,BOCA RATON,FL,3/16/15,9/23/15,Resolved," Quality of Education, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4304,Level 3,Closed,"Banks, Ursula",ITT TECHNICAL INSTITUTE-CHARLOTTE NORTH,00732957,21904633,Charlotte,NC,3/16/15,1/25/16,Resolved," Quality of Education, Accreditation, Grade Policy, Other", Post-9/11 GI Bill (Ch. 33)
VA4305,Level 3,Closed,"Griffin, Bridget",ALLIANCE SCHOOL OF TRUCKING INC.,,25171005,CHATSWORTH,CA,3/16/15,10/15/15,Information Only," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4306,Level 3,Closed,"Griffin, Bridget",GEORGIA DRIVING ACADEMY INC,03314300,25002211,Conyers,GA,3/16/15,3/20/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4307,Level 3,Closed,"Griffin, Bridget",AVIATION INSTITUTE OF MAINTENANCE-ATLANTA,03523300,25002911,Duluth,GA,3/17/15,3/17/15,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)"
VA4308,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF THE DISTRICT OF COLUMBIA,00144100,11400009,WASHINGTON,DC,3/17/15,3/17/15,Information Only," Quality of Education, Accreditation, Refund Issues"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4310,Level 3,Closed,"Holbrook, Robert",CAPELLA UNIVERSITY,03267300,21014023,MINNEAPOLIS,MN,3/17/15,6/12/15,Resolved," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4311,Level 3,Closed,"Holbrook, Robert",ADVANCED TRAINING INSTITUTE,04171000,25008828,LAS VEGAS,NV,3/17/15,8/6/15,Resolved, Refund Issues, Post-9/11 GI Bill (Ch. 33)
VA4312,Level 3,Closed,"Banks, Ursula",BEL REA INSTITUTE OF ANIMAL TECHNOLOGY,01267000,24002506,DENVER,CO,3/18/15,11/17/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Change in degree plan/requirements, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4313,Level 3,Closed,"Banks, Ursula",COLORADO TECHNICAL UNIVERSITY-ONLINE,01014805,21809306,COLORADO SPRINGS,CO,3/18/15,1/21/16,No Response," Recruiting/Marketing Practices, Quality of Education, Accreditation, Grade Policy, Refund Issues", Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA4314,Level 3,Closed,"Griffin, Bridget",CUNY MEDGAR EVERS COLLEGE,01009700,11823132,Brooklyn,NY,3/18/15,10/15/15,Invalid," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Grade Policy, Change in degree plan/requirements, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4315,Level 3,Closed,"Holbrook, Robert",A NEW BEGINNING SCHOOL OF MASSAGE KILLEEN,,25119243,KILLEEN,TX,3/18/15,5/27/15,Resolved," Quality of Education, Release of Transcripts, Other", Post-9/11 GI Bill (Ch. 33)
VA4316,Level 3,Closed,"Griffin, Bridget",NATIONAL UNIVERSITY (CHAPTER 31),,31803805,CAMARILLO,CA,3/18/15,3/19/15,Invalid, Financial Issues (e.g. Tuition/Fee charges), Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA4317,Level 3,Closed,"Griffin, Bridget",MANHATTAN COLLEGE,00275800,31002532,RIVERDALE,NY,3/18/15,4/13/15,Resolved," Change in degree plan/requirements, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4318,Level 3,Closed,"Griffin, Bridget",HENLEY PUTNAM UNIVERSITY,,21111905,SANTA CLARA,CA,3/18/15,3/19/15,Invalid," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4319,Level 3,Closed,"Griffin, Bridget","International School of Skin, Nails, and Massage Therapy",,,Atlanta,GA,3/19/15,5/7/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4320,Level 3,Closed,"Holbrook, Robert",NORTHPOINT BIBLE COLLEGE,03570500,31900121,Haverhill,MA,3/19/15,8/17/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4321,Level 3,Closed,"Holbrook, Robert",COLLEGE OF NEW ROCHELLE,00270400,31383532,NEW ROCHELLE,NY,3/19/15,4/27/15,Resolved," Transfer of Credits, Release of Transcripts, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4322,Level 3,Closed,"Banks, Ursula",ITT TECHNICAL INSTITUTE-WYOMING,00732991,21056022,Wyoming,MI,3/19/15,1/25/16,Resolved," Quality of Education, Transfer of Credits, Grade Policy, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4323,Level 3,Closed,"Banks, Ursula",HERITAGE COLLEGE-OKC,03115100,24955436,OKLAHOMA CITY,OK,3/19/15,2/24/16,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4324,Level 3,Closed,"Banks, Ursula",EVES School of Hairstyling,,,Lawton,OK,3/19/15,8/19/15,Information Only, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4325,Level 3,Closed,"Banks, Ursula",MONTANA TECH OF THE UNIVERSITY OF MONTANA,00253100,11003026,BUTTE,MT,3/19/15,1/25/16,Resolved, Recruiting/Marketing Practices, Post-9/11 GI Bill (Ch. 33)
VA4326,Level 3,Closed,"Griffin, Bridget",NORTHWEST HAIR ACADEMY-MOUNT VERNON,02331400,25296147,MOUNT VERNON,WA,3/19/15,6/24/15,No Response, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA4327,Level 3,Closed,"Griffin, Bridget",INDIANA UNIVERSITY-BLOOMINGTON,00180900,11907414,BLOOMINGTON,IN,3/20/15,3/20/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA4328,Level 3,Closed,"Griffin, Bridget",UNIVERSITY OF MARYLAND-UNIVERSITY COLLEGE,01164400,11801720,Adelphi,MD,3/20/15,3/20/15,Invalid, Recruiting/Marketing Practices, Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606)
VA4329,Level 3,Closed,"Griffin, Bridget",COLORADO SCHOOL OF TRADES,01157200,24929406,LAKEWOOD,CO,3/20/15,5/19/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4330,Level 3,Closed,"Holbrook, Robert",VISTA COLLEGE-AMARILLO,02572000,24037143,AMARILLO,TX,3/20/15,4/20/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4331,Level 3,Closed,"Holbrook, Robert",RIO SALADO COMMUNITY COLLEGE,02177500,14906403,TEMPE,AZ,3/20/15,4/20/15,Resolved," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4332,Level 3,Closed,"Holbrook, Robert",Z,,00000000,,,3/23/15,3/23/15,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA4333,Level 3,Closed,"Banks, Ursula",WYOTECH-BLAIRSVILLE,00915705,249C4438,Blairsville,PA,3/23/15,10/18/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4334,Level 3,Closed,"Banks, Ursula",THE CDL SCHOOL OF GEORGIA,,25036711,Fort Benning,GA,3/23/15,10/2/15,Resolved," Quality of Education, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4335,Level 3,Closed,"Whitener, Charron",CALIFORNIA AVIATION SERVICES INC,,25173905,RIVERSIDE,CA,3/23/15,10/16/15,Information Only," Quality of Education, Post-graduation Job Opportunities, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606)"
VA4336,Level 3,Closed,"Griffin, Bridget",COLLEGE OF WILMINGTON,02205000,28178033,WILMINGTON,NC,3/23/15,3/24/15,Invalid," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA4337,Level 3,Closed,"Griffin, Bridget",SOCIAL SECURITY ADMINISTRATION-HUMAN RESOURCES,,10A11601,BIRMINGHAM,AL,3/23/15,4/21/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA4338,Level 3,Closed,"Griffin, Bridget",JACKSONVILLE STATE UNIVERSITY,00102000,11505001,JACKSONVILLE,AL,3/23/15,3/24/15,Information Only," Recruiting/Marketing Practices, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Survivors &amp; Dependents Assistance  (DEA) (Ch. 35), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4339,Level 3,Closed,"Griffin, Bridget",Lincoln Technical Insitute,,,Grand Prairie,TX,3/23/15,5/20/15,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA4340,Level 3,Closed,"Holbrook, Robert",JAMESTOWN COMMUNITY COLLEGE-CATTARAUGUS COUNTY CAMPUS,00286900,14908432,OLEAN,NY,3/24/15,6/3/15,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA4341,Level 3,Closed,"Banks, Ursula",CHATTAHOOCHEE SCUBA,,25034411,Columbus,GA,3/24/15,10/23/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4343,Level 3,Closed,"Banks, Ursula",BRANDMAN UNIVERSITY-ROSEVILLE,04161800,31814805,ROSEVILLE,CA,3/24/15,1/25/16,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA4344,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF TEXAS AT SAN ANTONIO,01011500,119G2143,SAN ANTONIO,TX,3/24/15,1/25/16,Resolved," Transfer of Credits, Accreditation", Post-9/11 GI Bill (Ch. 33)
VA4345,Level 3,Closed,"Banks, Ursula",PIMA COMMUNITY COLLEGE,00726600,14904403,TUCSON,AZ,3/25/15,2/24/16,Resolved," Other, Financial Issues (e.g. Tuition/Fee charges)", Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA4346,Level 3,Closed,"Griffin, Bridget",Lincoln Tech,,,Grand Prairie,TX,3/25/15,3/25/15,Invalid," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4347,Level 3,Closed,"Griffin, Bridget",CAPELLA UNIVERSITY,03267300,21014023,MINNEAPOLIS,MN,3/25/15,3/25/15,Invalid, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA4348,Level 3,Closed,"Griffin, Bridget",RETAIL READY CAREER CENTER INC,,25136343,GARLAND,TX,3/25/15,5/26/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Accreditation, Post-graduation Job Opportunities, Grade Policy, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA4349,Level 3,Closed,"Griffin, Bridget",GWINNETT TECHNICAL COLLEGE,02288400,14925411,Lawrenceville,GA,3/25/15,5/22/15,Resolved, Accreditation, Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA4350,Level 3,Closed,"Holbrook, Robert",LEHIGH CAREER & TECHNICAL INSTITUTE,04122600,18031738,SCHNECKSVILLE,PA,3/25/15,5/6/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4351,Level 3,Closed,"Holbrook, Robert",KELLER GRADUATE SCHOOL OF MANAGEMENT-COBB GALERIA,02075454,21808411,Atlanta,GA,3/26/15,5/28/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA4352,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF PHOENIX-SACRAMENTO,12098865,21891805,Sacramento,CA,3/26/15,1/25/16,Resolved," Recruiting/Marketing Practices, Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Grade Policy, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Tuition Assistance (TA)"
VA4353,Level 3,Closed,"Banks, Ursula",Archi's Acres / Cal Poly Pamona / VSAT,,,Escondido,CA,3/26/15,11/18/15,Information Only," Recruiting/Marketing Practices, Quality of Education, Post-graduation Job Opportunities, Other", Post-9/11 GI Bill (Ch. 33)
USA4354,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX,02098800,,Phoenix,AZ,3/26/15,6/3/15,Resolved," Recruiting/Marketing Practices, Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Grade Policy, Refund/Collection Issues, Financial Issues"," Post-9/11 (CH 33), Tuition Assistance (TA) for Active Duty Service members or Reserve Component personnel in an active drilling status"
VA4355,Level 3,Closed,"Banks, Ursula",South University Online,,,Savannah,GA,3/26/15,1/25/16,Resolved," Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
